label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
Caminando_Espalda,0.6347627282142639,0.24308179914951325,0.05344895254820585,0.6261994361877441,0.23402329683303832,-0.018356136232614517,0.6181827545166015,0.23461585640907287,-0.018360564857721327,0.6103298664093018,0.2353348821401596,-0.018481895327568054,0.6472729802131653,0.2341986656188965,-0.010007788613438606,0.6540292739868164,0.23487454056739807,-0.009999410435557365,0.6608309507369995,0.2357042044401169,-0.010184534266591072,0.5994098305702209,0.24409232139587403,-0.25513977706432345,0.6720774531364441,0.24486466944217683,-0.21933688074350358,0.6208256244659424,0.2543849527835846,-0.017441193759441375,0.6440388083457946,0.25448264479637145,-0.006979702040553093,0.5214208006858826,0.3177183151245117,-0.3312680721282959,0.7301777958869934,0.31768571138381957,-0.2754155248403549,0.48608991503715515,0.4160948634147644,-0.32403960824012756,0.7628676295280457,0.4162231504917145,-0.22232218980789184,0.46788136959075927,0.5030279219150543,-0.2351166635751724,0.7613827586174011,0.49642781615257264,-0.10743468031287193,0.45827670097351075,0.5273315668106079,-0.2457957834005356,0.7668875217437744,0.5211363911628724,-0.10389154218137264,0.4671023190021515,0.5266471862792969,-0.24987378120422363,0.7536756157875061,0.5194008469581604,-0.1203619536012411,0.4780494213104248,0.5193909049034119,-0.23396473675966262,0.7438182950019836,0.5112004518508911,-0.11228418909013271,0.5573789477348328,0.48919275403022766,-0.0061053033918142315,0.6678091526031494,0.4905106246471405,0.005735206324607134,0.5728336334228515,0.6117931246757508,0.28081055283546447,0.6650531053543091,0.6158944845199585,0.2888922572135925,0.5985593199729919,0.7237130165100097,0.5780752897262573,0.6480743527412415,0.7332857966423034,0.5490875363349914,0.594245183467865,0.7488922357559205,0.604945182800293,0.6413387656211853,0.7583896517753601,0.5759052872657776,0.6126943469047547,0.7165961980819702,0.556110143661499,0.6710112571716309,0.730212128162384,0.5176183104515075
Caminando_Espalda,0.6278438687324523,0.24603866040706635,0.021012605354189872,0.6196998834609986,0.23751078844070433,-0.05255955923348665,0.6120782256126404,0.23820818662643434,-0.05255674235522747,0.6045436978340148,0.23893048763275146,-0.05264096464961767,0.64041827917099,0.23660920560359955,-0.0420269810827449,0.647138261795044,0.2367186963558197,-0.04203374271746725,0.6540426254272461,0.23700868487358093,-0.04222797831753269,0.5953179597854614,0.24618635475635528,-0.2881952404975891,0.6663368940353394,0.2454742968082428,-0.2428774952888489,0.6148492932319641,0.25695750713348386,-0.04889657292515039,0.6372305989265442,0.2562640309333801,-0.035748533345758914,0.5203492522239686,0.3208456993103027,-0.36232378482818606,0.7308554649353027,0.3183893084526062,-0.28419116139411926,0.48900294303894043,0.42053085565567017,-0.3586247801780701,0.7601027727127075,0.4160367429256439,-0.23603879511356354,0.4729620099067688,0.5069028735160828,-0.27384436726570127,0.7559452891349793,0.49672077894210814,-0.14264331310987471,0.4654803991317749,0.5313804268836975,-0.28637319803237915,0.7607694864273071,0.52070472240448,-0.13852871507406234,0.47293787598609927,0.531173312664032,-0.29285222887992857,0.7480949640274048,0.5196034550666809,-0.16011677086353301,0.48294139504432676,0.5238635540008545,-0.2736066997051239,0.7393579006195068,0.5113286137580871,-0.1492948740720749,0.559724748134613,0.49060027599334716,-0.009757713600993156,0.6681529521942139,0.4915355682373047,0.009389941301196813,0.5706792593002319,0.6095214247703552,0.30431785583496096,0.6621404767036438,0.6169456362724304,0.2777410387992859,0.5897971868515015,0.7128238320350647,0.6186133027076721,0.6472997903823853,0.7332357406616211,0.5109865665435791,0.5853886485099793,0.7326695680618286,0.6474973917007446,0.6403105974197387,0.7594713687896728,0.5343982219696045,0.6051184892654419,0.7035893797874451,0.5988759398460388,0.6716022610664367,0.727330207824707,0.4684645771980286
Caminando_Espalda,0.6218142867088318,0.24962818026542663,0.08592338860034943,0.6138338446617126,0.2410653203725815,0.017537767766043544,0.6064763545989991,0.24172865450382233,0.017557736206799745,0.5993999123573304,0.24240663945674895,0.017524456372484565,0.6338904619216919,0.2398822069168091,0.025089224334806204,0.64039226770401,0.23975857794284822,0.025070525519549847,0.6470081329345703,0.23974585831165313,0.024844500329345466,0.5912308931350708,0.2488112837076187,-0.2095701664686203,0.6603910207748414,0.24772332310676576,-0.17237719595432283,0.6092682242393493,0.260121089220047,0.01966141671873629,0.6312078595161438,0.2594602406024933,0.028992178849875927,0.520389711856842,0.3221701681613922,-0.2819175124168396,0.7264151453971863,0.31896759271621705,-0.23841968178749084,0.49496555924415586,0.4204574763774872,-0.2804903984069824,0.754051411151886,0.4149887919425964,-0.19156255722045898,0.4911427080631256,0.5076792955398559,-0.20320928394794463,0.7460460066795349,0.49629520177841185,-0.09969663769006729,0.48542906641960143,0.5324419379234314,-0.21035123765468597,0.7500275731086731,0.519628930091858,-0.0954136922955513,0.4940228760242462,0.5326264262199402,-0.2189445197582245,0.7371156573295593,0.5194721460342407,-0.11441473066806793,0.5026551723480225,0.5248611569404602,-0.2037624716758728,0.7310196042060852,0.5115484476089478,-0.10505250096321106,0.5607280731201172,0.4906585991382599,0.015911841578781605,0.6670215606689454,0.49166098833084104,-0.016292135347612202,0.5649280786514282,0.6048538327217102,0.3395147562026978,0.6619650483131408,0.6175058722496033,0.19531262814998626,0.5774458527565003,0.7011725902557373,0.6563178539276123,0.6455180764198303,0.739072036743164,0.3827159821987152,0.5677038669586182,0.7169586300849915,0.6862210988998413,0.6354973077774048,0.7654092073440552,0.4005804002285004,0.5961750745773315,0.6918816685676574,0.6468912243843079,0.678077781200409,0.7357583522796631,0.3205473721027374
Caminando_Espalda,0.6118762969970704,0.25411337018013,0.1659097269177437,0.6045495986938476,0.2455560028553009,0.10179212987422943,0.5977121710777282,0.24605388641357423,0.10178664922714234,0.5912891983985901,0.24654576182365417,0.1017495758831501,0.6237941861152649,0.24470016360282898,0.10720348432660103,0.6302408456802369,0.2446730136871338,0.1072018213570118,0.6367488503456116,0.24478046596050262,0.10695860981941223,0.5842286825180054,0.25300979018211367,-0.1133964516222477,0.6512689828872681,0.2536689877510071,-0.09157614186406135,0.5993264317512512,0.26474860310554504,0.10225615352392196,0.6211216449737549,0.26461811661720275,0.10855215042829514,0.519147515296936,0.32419724464416505,-0.2048305779695511,0.7204434871673584,0.3212064206600189,-0.15525985062122344,0.5009990334510803,0.4214508295059204,-0.2251947969198227,0.7445054173469543,0.41519582867622373,-0.14345811903476716,0.5056459009647369,0.5083729863166809,-0.15756748616695404,0.7267675161361694,0.4899532914161682,-0.07771093994379044,0.5038151204586029,0.5338187694549561,-0.16276100724935533,0.7285665512084961,0.5119888544082641,-0.07512270808219909,0.512415063381195,0.5344594478607178,-0.16631778031587602,0.7165251851081849,0.5115794897079468,-0.08946598768234253,0.5192379474639892,0.525519597530365,-0.15652258843183517,0.7120363354682923,0.5041201770305633,-0.0824642926454544,0.5616869568824768,0.4909124970436096,0.01607399806380272,0.6670295834541321,0.4918152987957001,-0.01641082726418972,0.5566096186637879,0.5991406440734863,0.3207902848720551,0.661051893234253,0.6160259485244751,0.1366407483816147,0.5566823124885559,0.6869516968727112,0.6147313594818116,0.6422822117805481,0.7402560472488403,0.2802777409553528,0.5532119512557984,0.7084347486495972,0.6431009650230408,0.6322519540786743,0.7660110831260681,0.2930314987897873,0.5652659773826599,0.6787420272827148,0.6183042645454406,0.670354175567627,0.7386880993843079,0.20466882586479188
Caminando_Espalda,0.6019438028335571,0.26203255653381347,0.26533045768737795,0.5942151546478271,0.2533841490745544,0.2057259500026703,0.5879868268966675,0.25385303795337677,0.20571880638599396,0.5820720076560975,0.2543124258518219,0.20567689538002015,0.6124690771102905,0.2523493438959122,0.20823957920074462,0.6187703371047973,0.2521741300821304,0.20824058949947358,0.6251460313796997,0.2521238625049591,0.20796290636062623,0.575522494316101,0.2612761378288269,-0.0006065990775823594,0.6388152241706848,0.2605302929878235,0.00676454531494528,0.5900393843650817,0.27288557291030885,0.2040236622095108,0.6110381841659546,0.27247936129570005,0.2061505973339081,0.5139410376548768,0.3298483669757843,-0.10706303268671036,0.7112520217895508,0.32477290034294126,-0.07129393517971039,0.5017452716827393,0.4253339469432831,-0.15521210432052612,0.7382104158401489,0.4145056962966919,-0.09972838312387466,0.5189797401428222,0.5097504258155823,-0.10658747255802155,0.7082299590110779,0.47866409420967104,-0.079617178440094,0.5202655076980591,0.5357943654060364,-0.10932293385267258,0.7038420915603638,0.49738767743110657,-0.0809220939874649,0.5278120160102844,0.536050271987915,-0.10912725180387498,0.6927434802055359,0.4939226508140564,-0.08766807839274407,0.5338463306427002,0.5263566017150879,-0.10420921444892883,0.6915248394012451,0.48797659277915956,-0.08222571685910225,0.5634402275085449,0.49269829988479613,0.021107900887727737,0.6670070290565491,0.4929990231990814,-0.02141348794102669,0.5503554344177246,0.595137870311737,0.324168336391449,0.6585258364677429,0.6144414663314819,0.10136916190385818,0.5494622349739074,0.6752694368362426,0.5886066675186157,0.6371337890625,0.7407362461090088,0.21482777297496797,0.548789918422699,0.6982666850090027,0.6143114566802979,0.6277445554733276,0.7660439610481262,0.22435904741287233,0.55409677028656,0.6688022136688232,0.6079232811927795,0.66951003074646,0.7426769018173218,0.14795229732990264
Caminando_Espalda,0.5886094331741333,0.27148317694664004,0.2858967840671539,0.5800573229789734,0.26223655343055724,0.2252890646457672,0.5742055892944335,0.26260207295417787,0.2252973347902298,0.5685872197151184,0.2630090057849884,0.22526350021362304,0.5977627396583557,0.2614502787590027,0.2289613425731659,0.6040293216705322,0.2612901210784912,0.2289551943540573,0.6105311036109924,0.2612350404262543,0.22868525981903076,0.5632030367851257,0.27029827833175657,0.012848359090276063,0.6240999698638916,0.26860315203666685,0.026117400266230106,0.5788189053535462,0.28171303272247317,0.22217608392238616,0.5987418413162231,0.28139195442199705,0.22594722509384155,0.5062928557395935,0.3377521872520447,-0.09561244547367095,0.6978166580200196,0.3295594573020935,-0.054586154967546464,0.49731006622314455,0.43110333681106566,-0.1347437843680382,0.7261247515678406,0.4157412350177765,-0.023722432099748402,0.5132440447807312,0.5124672651290894,-0.07003438472747803,0.6966864705085755,0.47215077877044676,0.08189858794212342,0.516795814037323,0.5368756890296936,-0.06866487488150597,0.6885882616043091,0.49010376930236815,0.09584600552916527,0.5236453533172607,0.5370851516723633,-0.06493595242500305,0.6780065417289733,0.48483166098594666,0.08687839843332767,0.5265563726425171,0.527705705165863,-0.06600732877850532,0.6784698605537415,0.4792043328285217,0.08050818890333175,0.5600813508033753,0.4942162811756134,0.03067958652973175,0.6611171007156372,0.49435227513313296,-0.031080861762166023,0.5476287722587585,0.5931879043579101,0.3420806050300598,0.6549262404441833,0.612762176990509,0.07972582504153251,0.5424254298210144,0.671072781085968,0.6043149828910828,0.6348116755485534,0.7401963710784912,0.17953372597694398,0.5428892612457276,0.6938069462776184,0.6312839984893799,0.6262902855873108,0.7637915968894958,0.18843843936920165,0.5471636652946472,0.6632745623588562,0.6352745771408081,0.6704404473304748,0.7436347961425781,0.11850230693817139
Caminando_Espalda,0.572355842590332,0.2776415944099426,0.22948231995105745,0.5627567172050476,0.2687177896499634,0.1667945846915245,0.5566179513931274,0.26907895803451537,0.1667982369661331,0.5508947968482971,0.2695336639881134,0.16677262634038925,0.581350564956665,0.2682224452495575,0.17253767251968383,0.5880017161369324,0.26819032430648804,0.17252925485372544,0.59475177526474,0.2682656705379486,0.17231048494577408,0.5447669386863708,0.27685253620147704,-0.04655671492218971,0.6089663863182068,0.27526299357414247,-0.02434519100934267,0.5620855569839478,0.2875207424163818,0.16576384902000427,0.583616578578949,0.28729472160339353,0.17208677530288696,0.4936008512973785,0.3423429369926453,-0.1413170427083969,0.6799100399017334,0.33376891613006593,-0.09422729983925819,0.4822233736515045,0.4331701874732971,-0.17079074084758758,0.7116044282913208,0.42024350762367246,-0.09620926380157471,0.4930204451084137,0.5133935332298278,-0.11770373582839966,0.6889705538749695,0.4801161825656891,-0.06777945980429649,0.4965906500816345,0.5368414044380188,-0.1246579110622406,0.6826038479804992,0.4976577520370483,-0.07314335331320762,0.5010084331035614,0.5370476245880127,-0.12532775849103928,0.6724592566490173,0.4942342221736908,-0.08525935783982277,0.5055990397930146,0.5282920360565185,-0.11603358685970307,0.6723835587501525,0.48893572092056276,-0.07292929738759994,0.5469696402549744,0.4956333160400391,0.02284410558640957,0.649868905544281,0.4952634036540985,-0.023169400170445442,0.5467017531394959,0.591363501548767,0.3031351029872894,0.6467989206314086,0.6089595794677735,0.09273804649710655,0.5419341206550599,0.6696824312210083,0.576176106929779,0.6355161666870117,0.7387044548988342,0.2097586512565613,0.5418075203895569,0.6897240996360778,0.6023049116134643,0.627035653591156,0.7609810829162598,0.21936689615249633,0.546954071521759,0.6681629419326782,0.5781767725944519,0.6711936593055725,0.7449887275695801,0.14096408933401108
Caminando_Espalda,0.5563246130943298,0.2790714502334595,0.07791777029633522,0.5465202569961548,0.2704754650592804,0.01566780861467123,0.5403019666671753,0.2709366023540497,0.015693534072488545,0.5344450831413269,0.27149354219436644,0.01570372488349676,0.5651612758636475,0.269716215133667,0.022349061211571097,0.5715746998786926,0.2696221530437469,0.022326112689916043,0.5779178857803344,0.26965410113334654,0.02211053486680612,0.5277350425720215,0.27857893109321596,-0.19072240293025972,0.5916829228401184,0.27662301659584043,-0.16296454071998595,0.5457151651382446,0.2887359321117401,0.01692136200144887,0.5676028728485107,0.2883850157260895,0.024958501849323512,0.4772554874420166,0.3432150542736053,-0.25004796385765077,0.6607609510421752,0.3353090643882751,-0.21170438528060914,0.4633586764335632,0.43375453948974607,-0.25566108226776124,0.692362368106842,0.422011661529541,-0.18546051681041717,0.46951926350593565,0.5124640107154846,-0.2134152501821518,0.6880917072296142,0.49165465235710143,-0.13503699749708176,0.46678075194358826,0.5351333022117615,-0.22324177026748657,0.6862283825874329,0.5112847566604615,-0.14239206314086914,0.4733362436294556,0.5348661422729493,-0.23204198479652405,0.6757437944412231,0.5109859228134155,-0.15984217822551727,0.4796774864196777,0.5260992765426635,-0.21383860111236572,0.6729809999465942,0.5046027898788452,-0.14095231294631957,0.5329069852828979,0.4944781303405762,0.0208204697817564,0.6315030455589294,0.49207144379615786,-0.021284950897097588,0.5399501919746399,0.5897642135620117,0.339134418964386,0.6435048103332519,0.5990413427352905,0.11999970972537995,0.541520631313324,0.6677797794342041,0.6048512697219849,0.6379345774650573,0.7173070430755615,0.22549847960472108,0.5435255885124206,0.6869770646095276,0.6271092057228088,0.6263237953186035,0.7348447799682617,0.23278538584709169,0.5482686638832093,0.6733814477920532,0.5669883549213409,0.6650217056274415,0.7417182326316833,0.1324667103588581
Caminando_Espalda,0.5433159947395325,0.27872629165649415,0.06259950958192348,0.5336612582206726,0.27055532932281495,0.0015057764947414398,0.5276491165161132,0.2710676610469818,0.0015522710978984832,0.5219362139701843,0.2716716468334198,0.0015600387006998063,0.5519383072853088,0.2694405257701874,0.008171344175934792,0.5581076145172119,0.26920015215873716,0.008202529698610305,0.5642908811569214,0.26909043192863463,0.008148326724767684,0.5162882804870605,0.2779493570327759,-0.20038324296474458,0.5768521189689636,0.2752394795417786,-0.15867872536182404,0.5334959506988526,0.2877145648002625,0.00437360443174839,0.5537198066711426,0.2866783678531647,0.012186259403824807,0.46535966992378236,0.3392628014087677,-0.26566676795482635,0.6456058382987976,0.3294248998165131,-0.1938270151615143,0.4503008365631104,0.42531098127365113,-0.2793693900108337,0.6787443637847901,0.41145647764205934,-0.20476342141628265,0.4532268285751343,0.4999518096446991,-0.24028632044792175,0.6851580142974854,0.4874170422554016,-0.18545325398445128,0.4487848222255707,0.5207417726516723,-0.24833955466747284,0.6883383393287659,0.5064851999282837,-0.1914653956890106,0.45580098032951355,0.5183523774147034,-0.2537423551082611,0.6769317388534546,0.5062042355537415,-0.20466490387916564,0.46264357566833497,0.5102747917175293,-0.23844169676303864,0.6723867058753967,0.5006177186965942,-0.19016340970993043,0.5174188852310181,0.4850162327289581,-0.005480793630704283,0.6179125785827637,0.4824317991733551,0.004816728876903653,0.528048038482666,0.5796968817710877,0.30596604347229006,0.6312050700187684,0.5825253605842591,0.21869513094425203,0.5414770126342774,0.6593881368637085,0.4485457956790924,0.6347652077674866,0.6844236373901367,0.2717119202017784,0.5475620031356812,0.6798375844955444,0.4607143461704254,0.622878122329712,0.6962967157363892,0.2766831681132317,0.5458548545837403,0.6702503442764283,0.40817456841468813,0.6498501896858215,0.6988601326942444,0.21321937441825867
Caminando_Espalda,0.536611807346344,0.2741210341453552,0.1656755119562149,0.5263253450393677,0.2665448009967804,0.10154592916369438,0.5202354550361633,0.26700822114944456,0.10156572908163071,0.5144733309745788,0.26757290959358215,0.10153942778706551,0.5449490547180176,0.2651426374912262,0.11143037229776383,0.5513328313827515,0.2646228075027466,0.11143397688865661,0.557653546333313,0.2642128825187683,0.11134737730026245,0.5086853504180908,0.27292763590812685,-0.11947101801633835,0.5694540500640869,0.26880484223365786,-0.0743352748453617,0.5275006771087647,0.28214516043663024,0.09948078915476799,0.54738290309906,0.28036869168281553,0.1113660305738449,0.4604853689670563,0.32950602769851683,-0.2133813261985779,0.6358310461044312,0.3216351568698883,-0.12916440814733504,0.4378006935119629,0.40818925499916076,-0.21303991079330445,0.6668376922607422,0.40048776268959047,-0.13519700914621352,0.43377223014831545,0.47077569365501404,-0.15803196728229524,0.6767871975898743,0.4729898154735565,-0.1086141049861908,0.4239827036857605,0.49049911499023435,-0.1687179535627365,0.6848063945770264,0.4926895797252655,-0.11174802631139755,0.432907772064209,0.48753719329833983,-0.1703767716884613,0.6714908957481385,0.49151514172554017,-0.11629125773906708,0.4418526828289032,0.4810972213745117,-0.15560805201530456,0.6649559140205383,0.4855513334274292,-0.10985129997134209,0.5067118287086487,0.47357824444770813,-0.0323818352073431,0.6053543090820312,0.47043619155883787,0.03157600611448288,0.5185294151306152,0.5673521280288696,0.23737591207027436,0.6186460018157959,0.562790310382843,0.3448288381099701,0.5405766010284424,0.657077944278717,0.40506582260131835,0.6224707961082458,0.6561459541320801,0.4958800733089447,0.5457251906394959,0.6756698608398437,0.42177481651306153,0.6153723955154419,0.6703719019889831,0.5137799620628357,0.5421133279800415,0.6658775448799134,0.3761272311210632,0.6222224235534668,0.6649937748908996,0.4822320342063904
